schema_version,record_kind,method,execution_model,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,evaluation_schedule,shots_per_circuit,total_shots,repeat,warmup,sampling_seed,status,error,runtime_warnings,classical_samples,classical_successes,sampling,estimate,signed_error,absolute_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,estimator_runtime_ms,confidence_interval_postprocessing_ms,operational_method_runtime_ms,audit_end_to_end_ms,runtime_execution_sequence,runtime_phase_pair_sequence,runtime_pair_id,runtime_within_pair_position,runtime_paired_method_order,runtime_order_seed,runtime_order_phase_seed,runtime_order_phase,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,distinct_circuits,sampler_jobs,oracle_synthesis_ms,sampler_algorithm_setup_ms,analysis_copy_transpilation_ms,max_transpiled_quantum_depth,max_transpiled_quantum_gate_count,schedule_transpiled_quantum_gate_count,shot_weighted_transpiled_quantum_gate_count,per_circuit_transpiled_metrics,transpilation_basis_gates,transpilation_optimization_level,transpilation_target
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,1024,1015,64,True,True,"[0,1,2,4,8]",29,145,-1,True,3142146541,ok,,[],,,,0.9850817617683141,0.0007067617683140792,0.0007067617683140792,0.9829021951628741,0.9870018397407627,0.95,qiskit_mlae_likelihood_ratio,10880.590417,100.194459,10985.120959,13192.357417,69,34,warmup-0034,1,mc_then_qiskit,20260802,4039239741,warmup,580,435,435,435,5,1,4.321917,0.010583,2207.232917,227715,346651,713205,20682945,"[{""grover_power"":0,""max_transpiled_quantum_depth"":13299,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":8568,""measure"":1,""u"":11667},""qubits"":7,""transpiled_quantum_gate_count"":20235},{""grover_power"":1,""max_transpiled_quantum_depth"":40101,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":25840,""measure"":1,""u"":35197},""qubits"":7,""transpiled_quantum_gate_count"":61037},{""grover_power"":2,""max_transpiled_quantum_depth"":66903,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":43112,""measure"":1,""u"":58727},""qubits"":7,""transpiled_quantum_gate_count"":101839},{""grover_power"":4,""max_transpiled_quantum_depth"":120507,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":77656,""measure"":1,""u"":105787},""qubits"":7,""transpiled_quantum_gate_count"":183443},{""grover_power"":8,""max_transpiled_quantum_depth"":227715,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":146744,""measure"":1,""u"":199907},""qubits"":7,""transpiled_quantum_gate_count"":346651}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,32,64,0.5,contiguous_prefix_visible_then_blocked,037d6dfb3a369a41e01100fdd53c35ee3fb69ddec5830d61e1138d066a4c2285,512,490,64,True,True,"[0,1,2,4,8]",14,70,-1,True,1514510036,ok,,[],,,,0.48965627126661404,-0.01034372873338596,0.01034372873338596,0.4772874941191313,0.5027189249715132,0.95,qiskit_mlae_likelihood_ratio,5880.828875,99.628208,5983.054041,7015.5455,70,35,warmup-0035,0,qiskit_then_mc,20260802,4039239741,warmup,280,210,210,210,5,1,2.587041,0.006,1032.487792,117044,177926,365830,5121620,"[{""grover_power"":0,""max_transpiled_quantum_depth"":6788,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":4352,""measure"":1,""u"":5958},""qubits"":7,""transpiled_quantum_gate_count"":10310},{""grover_power"":1,""max_transpiled_quantum_depth"":20570,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":13192,""measure"":1,""u"":18070},""qubits"":7,""transpiled_quantum_gate_count"":31262},{""grover_power"":2,""max_transpiled_quantum_depth"":34352,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":22032,""measure"":1,""u"":30182},""qubits"":7,""transpiled_quantum_gate_count"":52214},{""grover_power"":4,""max_transpiled_quantum_depth"":61916,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":39712,""measure"":1,""u"":54406},""qubits"":7,""transpiled_quantum_gate_count"":94118},{""grover_power"":8,""max_transpiled_quantum_depth"":117044,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":75072,""measure"":1,""u"":102854},""qubits"":7,""transpiled_quantum_gate_count"":177926}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,32,64,0.5,contiguous_prefix_visible_then_blocked,037d6dfb3a369a41e01100fdd53c35ee3fb69ddec5830d61e1138d066a4c2285,512,490,64,True,True,,,,-1,True,795742267,ok,,[],490,243,with_replacement,0.4959183673469388,-0.004081632653061218,0.004081632653061218,0.45185302395516935,0.5400472105663466,0.95,wilson_score,0.124792,0.007167,0.132042,0.132042,71,35,warmup-0035,1,qiskit_then_mc,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,64,35,64,True,False,,,,-1,True,4120862401,ok,,[],35,35,with_replacement,1.0,0.0,0.0,0.9010990076755961,1.0,0.95,wilson_score,0.015459,0.001792,0.017292,0.017292,72,36,warmup-0036,0,mc_then_qiskit,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,64,35,64,True,False,"[0,1,2,4,8]",1,5,-1,True,2562910552,ok,,"[""RuntimeWarning: divide by zero encountered in scalar divide""]",,,,1.0,0.0,0.0,0.9960904965828902,1.0,0.95,qiskit_mlae_likelihood_ratio,698.588542,100.661208,799.806375,820.062125,73,36,warmup-0036,1,mc_then_qiskit,20260802,4039239741,warmup,20,15,15,15,5,1,0.546708,0.005583,20.252,1716,2775,5225,5225,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":7},""qubits"":7,""transpiled_quantum_gate_count"":7},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":217},""qubits"":7,""transpiled_quantum_gate_count"":353},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":427},""qubits"":7,""transpiled_quantum_gate_count"":699},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":847},""qubits"":7,""transpiled_quantum_gate_count"":1391},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1687},""qubits"":7,""transpiled_quantum_gate_count"":2775}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,1024,1015,64,True,True,"[0,1,2,4,8]",29,145,-1,True,3620447989,ok,,"[""RuntimeWarning: divide by zero encountered in scalar divide""]",,,,1.0,0.0,0.0,0.9998390136762528,1.0,0.95,qiskit_mlae_likelihood_ratio,690.305583,99.797584,790.55675,810.3805,74,37,warmup-0037,0,qiskit_then_mc,20260802,4039239741,warmup,580,435,435,435,5,1,0.443667,0.005792,19.820667,1716,2775,5225,151525,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":7},""qubits"":7,""transpiled_quantum_gate_count"":7},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":217},""qubits"":7,""transpiled_quantum_gate_count"":353},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":427},""qubits"":7,""transpiled_quantum_gate_count"":699},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":847},""qubits"":7,""transpiled_quantum_gate_count"":1391},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1687},""qubits"":7,""transpiled_quantum_gate_count"":2775}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,1024,1015,64,True,True,,,,-1,True,3417799586,ok,,[],1015,1015,with_replacement,1.0,0.0,0.0,0.9962295813667217,1.0,0.95,wilson_score,0.230916,0.008791,0.239791,0.239791,75,37,warmup-0037,1,qiskit_then_mc,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,,,,-1,True,2235223071,ok,,[],245,35,with_replacement,0.14285714285714285,0.01785714285714285,0.01785714285714285,0.10454483889504237,0.19219614297607548,0.95,wilson_score,0.058667,0.001833,0.060542,0.060542,76,38,warmup-0038,0,mc_then_qiskit,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,"[0,1,2,4,8]",7,35,-1,True,129257403,ok,,[],,,,0.12726297225402192,0.0022629722540219166,0.0022629722540219166,0.11087495864112647,0.14478210669982142,0.95,qiskit_mlae_likelihood_ratio,2007.768292,100.643167,2109.379583,2380.491541,77,38,warmup-0038,1,mc_then_qiskit,20260802,4039239741,warmup,140,105,105,105,5,1,0.95925,0.005291,271.108708,30548,46822,95910,671370,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1700,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1510},""qubits"":7,""transpiled_quantum_gate_count"":2598},{""grover_power"":1,""max_transpiled_quantum_depth"":5306,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4726},""qubits"":7,""transpiled_quantum_gate_count"":8126},{""grover_power"":2,""max_transpiled_quantum_depth"":8912,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":5712,""measure"":1,""u"":7942},""qubits"":7,""transpiled_quantum_gate_count"":13654},{""grover_power"":4,""max_transpiled_quantum_depth"":16124,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":10336,""measure"":1,""u"":14374},""qubits"":7,""transpiled_quantum_gate_count"":24710},{""grover_power"":8,""max_transpiled_quantum_depth"":30548,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":19584,""measure"":1,""u"":27238},""qubits"":7,""transpiled_quantum_gate_count"":46822}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,"[0,1,2,4,8]",29,145,-1,True,199830851,ok,,[],,,,1e-30,1e-30,1e-30,1e-30,0.0001609863237472779,0.95,qiskit_mlae_likelihood_ratio,681.275625,106.387709,788.107834,806.663875,78,39,warmup-0039,0,qiskit_then_mc,20260802,4039239741,warmup,580,435,435,435,5,1,0.434583,0.006,18.55225,1716,2758,5190,150510,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":6},""qubits"":7,""transpiled_quantum_gate_count"":6},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":214},""qubits"":7,""transpiled_quantum_gate_count"":350},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":422},""qubits"":7,""transpiled_quantum_gate_count"":694},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":838},""qubits"":7,""transpiled_quantum_gate_count"":1382},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1670},""qubits"":7,""transpiled_quantum_gate_count"":2758}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,,,,-1,True,193151660,ok,,[],1015,0,with_replacement,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,0.237834,0.005792,0.243792,0.243792,79,39,warmup-0039,1,qiskit_then_mc,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,32,18,64,False,False,,,,-1,True,2182317834,ok,,[],18,1,with_replacement,0.05555555555555555,-0.06944444444444445,0.06944444444444445,0.009875190978303083,0.25757300781872583,0.95,wilson_score,0.011625,0.001625,0.013333,0.013333,80,40,warmup-0040,0,mc_then_qiskit,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,32,18,64,False,False,"[0,1,2,4]",1,4,-1,True,2579156764,ok,,[],,,,0.08933742034942527,-0.03566257965057473,0.03566257965057473,0.0020806501500250556,0.8119403411361432,0.95,qiskit_mlae_likelihood_ratio,957.891542,40.200875,999.098917,1137.02825,81,40,warmup-0040,1,mc_then_qiskit,20260802,4039239741,warmup,11,7,7,7,4,1,0.998,0.004708,137.925458,16124,24710,49088,49088,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1700,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1510},""qubits"":7,""transpiled_quantum_gate_count"":2598},{""grover_power"":1,""max_transpiled_quantum_depth"":5306,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4726},""qubits"":7,""transpiled_quantum_gate_count"":8126},{""grover_power"":2,""max_transpiled_quantum_depth"":8912,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":5712,""measure"":1,""u"":7942},""qubits"":7,""transpiled_quantum_gate_count"":13654},{""grover_power"":4,""max_transpiled_quantum_depth"":16124,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":10336,""measure"":1,""u"":14374},""qubits"":7,""transpiled_quantum_gate_count"":24710}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,1024,1015,64,True,True,"[0,1,2,4,8]",29,145,-1,True,2959153136,ok,,[],,,,0.014963735151625211,-0.0006612648483747888,0.0006612648483747888,0.012786627918868967,0.0173743904845868,0.95,qiskit_mlae_likelihood_ratio,852.65475,100.06075,953.357333,1005.297416,82,41,warmup-0041,0,qiskit_then_mc,20260802,4039239741,warmup,580,435,435,435,5,1,0.632625,0.005625,51.936208,5320,8317,16635,482415,"[{""grover_power"":0,""max_transpiled_quantum_depth"":216,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":197},""qubits"":7,""transpiled_quantum_gate_count"":333},{""grover_power"":1,""max_transpiled_quantum_depth"":854,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":787},""qubits"":7,""transpiled_quantum_gate_count"":1331},{""grover_power"":2,""max_transpiled_quantum_depth"":1492,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":952,""measure"":1,""u"":1377},""qubits"":7,""transpiled_quantum_gate_count"":2329},{""grover_power"":4,""max_transpiled_quantum_depth"":2768,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1768,""measure"":1,""u"":2557},""qubits"":7,""transpiled_quantum_gate_count"":4325},{""grover_power"":8,""max_transpiled_quantum_depth"":5320,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4917},""qubits"":7,""transpiled_quantum_gate_count"":8317}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,1024,1015,64,True,True,,,,-1,True,2674197167,ok,,[],1015,7,with_replacement,0.006896551724137931,-0.008728448275862069,0.008728448275862069,0.003344639469168237,0.014166876838133937,0.95,wilson_score,0.235,0.007458,0.2425,0.2425,83,41,warmup-0041,1,qiskit_then_mc,20260802,4039239741,warmup,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,256,245,64,True,True,"[0,1,2,4,8]",7,35,2,False,1009989861,ok,,[],,,,0.015360898666014785,-0.00026410133398521544,0.00026410133398521544,0.01144680720283022,0.020295156600314425,0.95,qiskit_mlae_likelihood_ratio,857.183917,100.346083,958.17825,1009.625375,84,0,measured-0000,0,qiskit_then_mc,20260802,3841747339,measured,140,105,105,105,5,1,0.638291,0.005833,51.443375,5320,8317,16635,116445,"[{""grover_power"":0,""max_transpiled_quantum_depth"":216,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":197},""qubits"":7,""transpiled_quantum_gate_count"":333},{""grover_power"":1,""max_transpiled_quantum_depth"":854,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":787},""qubits"":7,""transpiled_quantum_gate_count"":1331},{""grover_power"":2,""max_transpiled_quantum_depth"":1492,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":952,""measure"":1,""u"":1377},""qubits"":7,""transpiled_quantum_gate_count"":2329},{""grover_power"":4,""max_transpiled_quantum_depth"":2768,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1768,""measure"":1,""u"":2557},""qubits"":7,""transpiled_quantum_gate_count"":4325},{""grover_power"":8,""max_transpiled_quantum_depth"":5320,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4917},""qubits"":7,""transpiled_quantum_gate_count"":8317}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,256,245,64,True,True,,,,2,False,2860579205,ok,,[],245,3,with_replacement,0.012244897959183673,-0.003380102040816327,0.003380102040816327,0.00417294767497374,0.035376164709010116,0.95,wilson_score,0.066291,0.007167,0.0735,0.0735,85,0,measured-0000,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,512,490,64,True,True,,,,4,False,69807074,ok,,[],490,10,with_replacement,0.02040816326530612,0.004783163265306121,0.004783163265306121,0.011122355077865659,0.03715520120027293,0.95,wilson_score,0.11175,0.002042,0.113833,0.113833,86,1,measured-0001,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,512,490,64,True,True,"[0,1,2,4,8]",14,70,4,False,3216485130,ok,,[],,,,0.014601670423337655,-0.0010233295766623445,0.0010233295766623445,0.011795131920183338,0.017934099492903685,0.95,qiskit_mlae_likelihood_ratio,850.254916,101.740125,952.581833,1006.991875,87,1,measured-0001,1,mc_then_qiskit,20260802,3841747339,measured,280,210,210,210,5,1,0.577667,0.005541,54.406083,5320,8317,16635,232890,"[{""grover_power"":0,""max_transpiled_quantum_depth"":216,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":197},""qubits"":7,""transpiled_quantum_gate_count"":333},{""grover_power"":1,""max_transpiled_quantum_depth"":854,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":787},""qubits"":7,""transpiled_quantum_gate_count"":1331},{""grover_power"":2,""max_transpiled_quantum_depth"":1492,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":952,""measure"":1,""u"":1377},""qubits"":7,""transpiled_quantum_gate_count"":2329},{""grover_power"":4,""max_transpiled_quantum_depth"":2768,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1768,""measure"":1,""u"":2557},""qubits"":7,""transpiled_quantum_gate_count"":4325},{""grover_power"":8,""max_transpiled_quantum_depth"":5320,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4917},""qubits"":7,""transpiled_quantum_gate_count"":8317}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,512,490,64,True,True,"[0,1,2,4,8]",14,70,1,False,1503782382,ok,,[],,,,0.015161676682153739,-0.0004633233178462613,0.0004633233178462613,0.012451739721887465,0.018351206627260752,0.95,qiskit_mlae_likelihood_ratio,854.06425,100.293958,955.055375,1009.1355,88,2,measured-0002,0,qiskit_then_mc,20260802,3841747339,measured,280,210,210,210,5,1,0.685209,0.008042,54.076542,5320,8317,16635,232890,"[{""grover_power"":0,""max_transpiled_quantum_depth"":216,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":197},""qubits"":7,""transpiled_quantum_gate_count"":333},{""grover_power"":1,""max_transpiled_quantum_depth"":854,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":787},""qubits"":7,""transpiled_quantum_gate_count"":1331},{""grover_power"":2,""max_transpiled_quantum_depth"":1492,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":952,""measure"":1,""u"":1377},""qubits"":7,""transpiled_quantum_gate_count"":2329},{""grover_power"":4,""max_transpiled_quantum_depth"":2768,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1768,""measure"":1,""u"":2557},""qubits"":7,""transpiled_quantum_gate_count"":4325},{""grover_power"":8,""max_transpiled_quantum_depth"":5320,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4917},""qubits"":7,""transpiled_quantum_gate_count"":8317}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,512,490,64,True,True,,,,1,False,2795033933,ok,,[],490,12,with_replacement,0.024489795918367346,0.008864795918367346,0.008864795918367346,0.014063654986336896,0.04231366677028562,0.95,wilson_score,0.128,0.006958,0.135041,0.135041,89,2,measured-0002,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,256,245,64,True,True,,,,3,False,4234580828,ok,,[],245,245,with_replacement,1.0,0.0,0.0,0.984562625380435,1.0,0.95,wilson_score,0.061291,0.0025,0.063833,0.063833,90,3,measured-0003,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
