schema_version,summary_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,evaluation_schedule,shots_per_circuit,n,n_requested,n_failed,mean_estimate,bias,rmse,sample_std,sample_variance,mean_absolute_error,empirical_ci_coverage,mean_ci_width,confidence_level,bootstrap_replicates,bootstrap_confidence_level,bootstrap_base_seed,bootstrap_group_seed,bias_bootstrap_ci_low,bias_bootstrap_ci_high,rmse_bootstrap_ci_low,rmse_bootstrap_ci_high,sample_std_bootstrap_ci_low,sample_std_bootstrap_ci_high,full_range_loglog_rmse_slope,slope_status,slope_point_count,slope_min_logical_lookup_oracle_calls,slope_max_logical_lookup_oracle_calls,full_range_loglog_rmse_slope_bootstrap_ci_low,full_range_loglog_rmse_slope_bootstrap_ci_high,slope_bootstrap_valid_resamples,slope_bootstrap_joint_replicates,slope_bootstrap_seed
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,64,64,1.0,512,490,64,True,True,"[0,1,2,4,8]",14,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000244140625,0.95,2000,0.95,20260801,4109498217,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,427370325
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,64,64,1.0,1024,1015,64,True,True,"[0,1,2,4,8]",29,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001220703125,0.95,2000,0.95,20260801,652128922,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,427370325
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,32,18,64,False,False,,,256,256,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17587922364665756,0.95,2000,0.95,20260801,1373706674,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,3471658767
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,64,35,64,True,False,,,256,256,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09890099232440398,0.95,2000,0.95,20260801,931442017,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,3471658767
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,128,105,64,True,True,,,256,256,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035294076929109866,0.95,2000,0.95,20260801,1863323290,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,3471658767
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,256,245,64,True,True,,,256,256,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015437374619565042,0.95,2000,0.95,20260801,1342330005,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,3471658767
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,512,490,64,True,True,,,256,256,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007778728885718958,0.95,2000,0.95,20260801,1209347713,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,3471658767
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,1024,1015,64,True,True,,,256,256,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0037704186332784295,0.95,2000,0.95,20260801,752511930,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,3471658767
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,1,64,0.015625,32,18,64,False,False,,,256,256,0,0.014756944444444444,-0.0008680555555555564,0.029050695365766512,0.029094604410607326,0.0008464960058097312,0.023179796006944444,0.96875,0.19411522355791747,0.95,2000,0.95,20260801,4151326601,-0.004340277777777778,0.0028211805555555546,0.025052464331063305,0.03345197080615867,0.024804750906159485,0.03343508937017847,-0.5281306216904332,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5623314324150127,-0.4914104073452684,2000,256,4236105623
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,1,64,0.015625,64,35,64,True,False,,,256,256,0,0.017745535714285714,0.0021205357142857137,0.024067841641400047,0.02402120536781885,0.0005770183073229291,0.019698660714285714,0.85546875,0.12222670788505222,0.95,2000,0.95,20260801,1341452311,-0.0010044642857142867,0.005245535714285713,0.020848680302709803,0.027641553844210343,0.020854620935610715,0.027279017875935656,-0.5281306216904332,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5623314324150127,-0.4914104073452684,2000,256,4236105623
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,1,64,0.015625,128,105,64,True,True,,,256,256,0,0.015029761904761905,-0.0005952380952380944,0.011836672842466832,0.01184485393199564,0.00014030056467031257,0.009708658854166666,0.98828125,0.05530874776832414,0.95,2000,0.95,20260801,1431573485,-0.002008928571428571,0.0009300595238095246,0.010584845592047292,0.013321985099443549,0.010557192048257896,0.013333897347547858,-0.5281306216904332,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5623314324150127,-0.4914104073452684,2000,256,4236105623
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,1,64,0.015625,256,245,64,True,True,,,256,256,0,0.015369897959183674,-0.00025510204081632666,0.008119050780659364,0.008130938392914684,6.611215914937402e-05,0.006538982780612245,0.91796875,0.0331516205355422,0.95,2000,0.95,20260801,4209188648,-0.001211734693877551,0.0007971938775510202,0.007388042592247351,0.008815960883452547,0.0073659543351303125,0.008818959308787568,-0.5281306216904332,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5623314324150127,-0.4914104073452684,2000,256,4236105623
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,1,64,0.015625,512,490,64,True,True,,,256,256,0,0.015760522959183672,0.00013552295918367336,0.0049440419232484245,0.004951865214434505,2.4520969101926483e-05,0.004041772959183673,0.984375,0.022979212732472904,0.95,2000,0.95,20260801,3388755943,-0.0004544005102040817,0.0007495615433673457,0.004546191961779824,0.005360987454508377,0.004542558429843288,0.0053525801606682365,-0.5281306216904332,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5623314324150127,-0.4914104073452684,2000,256,4236105623
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,1,64,0.015625,1024,1015,64,True,True,,,256,256,0,0.015621151477832513,-3.848522167487737e-06,0.0038482296686875787,0.003855765905753268,1.486693071996932e-05,0.003090243034174877,0.94921875,0.015546044107966988,0.95,2000,0.95,20260801,3591887675,-0.00046951970443349743,0.0004580703509852212,0.0034891292274899684,0.004215125944895027,0.003488541075807181,0.004219656985263515,-0.5281306216904332,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5623314324150127,-0.4914104073452684,2000,256,4236105623
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,32,18,64,False,False,,,256,256,0,0.12565104166666666,0.0006510416666666612,0.08183697048189358,0.08199468337367528,0.006723128101549261,0.06401909722222222,0.96875,0.29555868862325524,0.95,2000,0.95,20260801,699011997,-0.00889756944444445,0.011067708333333327,0.07287531896463666,0.09034452660595617,0.07293177294179597,0.09026101738167544,-0.5048600931009918,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5308275107376853,-0.48045350460153546,2000,256,3630931806
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,64,35,64,True,False,,,256,256,0,0.1253348214285714,0.00033482142857142543,0.05688418012927313,0.05699462127904612,0.003248386854741897,0.046512276785714284,0.96484375,0.21548115216858882,0.95,2000,0.95,20260801,4172474551,-0.006584821428571431,0.007368861607142839,0.05230611362353053,0.06138693173634783,0.05235482460874769,0.06135355850417996,-0.5048600931009918,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5308275107376853,-0.48045350460153546,2000,256,3630931806
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,128,105,64,True,True,,,256,256,0,0.12261904761904761,-0.0023809523809523807,0.030734120579584728,0.03070177945864039,0.000942599261926993,0.024832589285714284,0.96484375,0.12495161971009651,0.95,2000,0.95,20260801,3070686322,-0.006102120535714284,0.0014880952380952387,0.028265466948628408,0.03306948077045236,0.02818546136668304,0.03300548690719011,-0.5048600931009918,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5308275107376853,-0.48045350460153546,2000,256,3630931806
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,256,245,64,True,True,,,256,256,0,0.1253029336734694,0.00030293367346938857,0.02038463248032124,0.020422307773425834,0.0004170706547925293,0.015864158163265307,0.953125,0.08273217596709573,0.95,2000,0.95,20260801,1880326093,-0.0023118622448979574,0.002678970025510204,0.018442340413691194,0.02226350903017402,0.018446560474228667,0.02221883846854706,-0.5048600931009918,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5308275107376853,-0.48045350460153546,2000,256,3630931806
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,512,490,64,True,True,,,256,256,0,0.12541454081632653,0.00041454081632653005,0.016040016272824864,0.016066068390986843,0.00025811855354386656,0.01271125637755102,0.94140625,0.05855702393430627,0.95,2000,0.95,20260801,1567361852,-0.001451092155612245,0.002487244897959183,0.01463245658402788,0.017447031875650745,0.014637325135025959,0.017436332990127736,-0.5048600931009918,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5308275107376853,-0.48045350460153546,2000,256,3630931806
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,1024,1015,64,True,True,,,256,256,0,0.1256888854679803,0.0006888854679802957,0.010292234874125568,0.010289270461788989,0.00010586908663584338,0.008494650554187192,0.94921875,0.04076394316217889,0.95,2000,0.95,20260801,885545832,-0.0005426416256157634,0.0019550492610837435,0.009460589955277368,0.01102176434435348,0.00943607208780338,0.01102398541949359,-0.5048600931009918,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5308275107376853,-0.48045350460153546,2000,256,3630931806
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,32,64,0.5,32,18,64,False,False,,,256,256,0,0.4989149305555556,-0.0010850694444444406,0.11224465191142093,0.11245926903265033,0.012647087191358026,0.08919270833333334,0.98828125,0.41041233987472386,0.95,2000,0.95,20260801,4030793626,-0.014322916666666664,0.013237847222222227,0.10352813552691371,0.12073276640777098,0.10353512825648443,0.12066476462212035,-0.4912916460085055,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5146731784660161,-0.46708949088871565,2000,256,1813615407
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,32,64,0.5,64,35,64,True,False,,,256,256,0,0.5018973214285714,0.0018973214285714067,0.0809698860625331,0.08110621916668909,0.006578218787515005,0.06395089285714284,0.953125,0.3106970024673003,0.95,2000,0.95,20260801,1116184512,-0.007368861607142874,0.01160993303571425,0.07354021529276428,0.08817162068306077,0.07362388623973276,0.08829363575249995,-0.4912916460085055,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5146731784660161,-0.46708949088871565,2000,256,1813615407
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,32,64,0.5,128,105,64,True,True,,,256,256,0,0.5020461309523809,0.0020461309523809486,0.04798224586623001,0.04803250419970824,0.0023071214596949896,0.038430059523809526,0.953125,0.18702678390725516,0.95,2000,0.95,20260801,4006558786,-0.0037211681547619072,0.00751488095238095,0.043586510186881706,0.05217118436931908,0.04348579283461597,0.05208545480232032,-0.4912916460085055,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5146731784660161,-0.46708949088871565,2000,256,1813615407
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,32,64,0.5,256,245,64,True,True,,,256,256,0,0.5018654336734694,0.0018654336734693828,0.03097993465971482,0.030984296227054932,0.0009600266126858905,0.024952168367346938,0.9609375,0.1240117984148736,0.95,2000,0.95,20260801,3276386631,-0.001770169005102049,0.005692362882653054,0.028578203913833533,0.033417442344438074,0.02851414065372987,0.033436000628690565,-0.4912916460085055,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5146731784660161,-0.46708949088871565,2000,256,1813615407
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,32,64,0.5,512,490,64,True,True,,,256,256,0,0.5020169005102041,0.0020169005102040807,0.022200107617248378,0.02215160632254802,0.0004906936626691493,0.01740274234693878,0.953125,0.0881106872120854,0.95,2000,0.95,20260801,153422679,-0.0006461256377551018,0.00471938775510204,0.02011062399299742,0.024533635558091148,0.020052643931495345,0.024404241481962782,-0.4912916460085055,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5146731784660161,-0.46708949088871565,2000,256,1813615407
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,32,64,0.5,1024,1015,64,True,True,,,256,256,0,0.500457974137931,0.0004579741379310352,0.01551577520636057,0.015539394873711029,0.0002414727930411166,0.012461514778325125,0.95703125,0.06137425896791676,0.95,2000,0.95,20260801,2790858495,-0.0015011160714285708,0.0023213323583743824,0.014168088971407066,0.016967202236517098,0.01413341824432823,0.01698024654628099,-0.4912916460085055,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5146731784660161,-0.46708949088871565,2000,256,1813615407
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,32,18,64,False,False,,,256,256,0,0.874782986111111,-0.00021701388888889723,0.08408945165494676,0.0842538910222217,0.007098718152384408,0.06933593749999997,0.9765625,0.29430760340082013,0.95,2000,0.95,20260801,1187331621,-0.010416666666666673,0.010633680555555544,0.07693832526307319,0.09077802758060338,0.07681418943916479,0.0908219846783563,-0.517048333850026,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.54058719365505,-0.4932124592202215,2000,256,2305498288
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,64,35,64,True,False,,,256,256,0,0.8779017857142857,0.0029017857142857,0.05473440044283607,0.05476449269247314,0.002999149659863944,0.0445033482142857,0.9765625,0.21365969434435775,0.95,2000,0.95,20260801,3138794132,-0.003794642857142869,0.009601004464285686,0.05026179060295539,0.05909203458614969,0.05010529066668234,0.059135747396051,-0.517048333850026,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.54058719365505,-0.4932124592202215,2000,256,2305498288
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,128,105,64,True,True,,,256,256,0,0.8739955357142857,-0.001004464285714286,0.03316416469214762,0.033213884117528354,0.0011031620981726022,0.026255580357142854,0.93359375,0.126172883740492,0.95,2000,0.95,20260801,472950194,-0.005059523809523809,0.0029761904761904743,0.030342548809101682,0.035928579477207734,0.03033132907707965,0.035964695569703206,-0.517048333850026,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.54058719365505,-0.4932124592202215,2000,256,2305498288
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,256,245,64,True,True,,,256,256,0,0.8749362244897959,-6.37755102040798e-05,0.021247105788158013,0.021288630113390578,0.00045320577210476015,0.017083864795918363,0.93359375,0.08263970915721414,0.95,2000,0.95,20260801,3628543053,-0.0027108577806122447,0.0024234693877551025,0.01942710262186569,0.023070035990578407,0.019421907108335572,0.023053071553827062,-0.517048333850026,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.54058719365505,-0.4932124592202215,2000,256,2305498288
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,512,490,64,True,True,,,256,256,0,0.874250637755102,-0.0007493622448979604,0.014918017493594518,0.014928370116341131,0.00022285623433046693,0.011599170918367343,0.94140625,0.058643562505306376,0.95,2000,0.95,20260801,3395002679,-0.002543247767857146,0.0010522959183673461,0.013577879203499038,0.016249056313081864,0.013554039061339215,0.0162334089013517,-0.517048333850026,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.54058719365505,-0.4932124592202215,2000,256,2305498288
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,1024,1015,64,True,True,,,256,256,0,0.8751847290640394,0.000184729064039409,0.010012550061171353,0.010030455716289336,0.00010061004187644142,0.008064578201970443,0.953125,0.0406453933168514,0.95,2000,0.95,20260801,3565044813,-0.0010929802955665,0.0013932612376847313,0.009241163848432531,0.010801868684525602,0.009226524915946195,0.010803787964329535,-0.517048333850026,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.54058719365505,-0.4932124592202215,2000,256,2305498288
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,32,18,64,False,False,,,256,256,0,0.9826388888888888,-0.0017361111111111188,0.028894647529675774,0.028898942443704775,0.0008351488743645614,0.02407497829861112,0.97265625,0.19770625288827903,0.95,2000,0.95,20260801,3551779215,-0.005425347222222232,0.001736111111111105,0.025736053958981944,0.032165821277052906,0.025708677747762518,0.0318375717986414,-0.4995722659360795,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5254096784836635,-0.4751722625950019,2000,256,2433346685
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,64,35,64,True,False,,,256,256,0,0.9847098214285714,0.0003348214285714235,0.020649432807103983,0.020687162286630558,0.00042795868347338963,0.018219866071428576,0.87890625,0.11952539573896719,0.95,2000,0.95,20260801,436073648,-0.002232142857142863,0.002790178571428567,0.018831998063048923,0.02250167180671047,0.018716940780753134,0.022458946042823762,-0.4995722659360795,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5254096784836635,-0.4751722625950019,2000,256,2433346685
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,128,105,64,True,True,,,256,256,0,0.9847470238095238,0.0003720238095238056,0.011811389781538362,0.011828654950681769,0.0001399170779422883,0.009348260788690502,0.97265625,0.05562221731206006,0.95,2000,0.95,20260801,4257954501,-0.001153273809523814,0.001860119047619047,0.010502937817873755,0.013185533582223841,0.010462346365973926,0.013168124330166744,-0.4995722659360795,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5254096784836635,-0.4751722625950019,2000,256,2433346685
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,256,245,64,True,True,,,256,256,0,0.9849330357142857,0.0005580357142857101,0.007802145887565395,0.007797408218890006,6.079957493201343e-05,0.006379045758928555,0.9453125,0.03293815471306648,0.95,2000,0.95,20260801,183412631,-0.0003985969387755146,0.0015146683673469322,0.0072323228018749295,0.008362173905336561,0.007209882402793302,0.008341357169890718,-0.4995722659360795,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5254096784836635,-0.4751722625950019,2000,256,2433346685
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,512,490,64,True,True,,,256,256,0,0.9850446428571429,0.00066964285714286,0.005351065551888527,0.005319399616729692,2.8296012282463995e-05,0.0043023557079081625,0.9609375,0.02240749674329484,0.95,2000,0.95,20260801,3823493534,3.168845663265513e-05,0.0013313137755102075,0.004888913891087032,0.005793325889317333,0.004810895640407697,0.005769123448614734,-0.4995722659360795,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5254096784836635,-0.4751722625950019,2000,256,2433346685
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,1024,1015,64,True,True,,,256,256,0,0.9846251539408867,0.00025015394088669226,0.003929158314525605,0.003928868152641781,1.543600496084284e-05,0.0031739483913177384,0.94921875,0.015427254022337904,0.95,2000,0.95,20260801,2584725846,-0.00023485606527094309,0.0007158251231527009,0.0036251844965933906,0.004228973233074603,0.003613316096150499,0.004230155230455358,-0.4995722659360795,all_preregistered_budget_points_positive_rmse,6,18,1015,-0.5254096784836635,-0.4751722625950019,2000,256,2433346685
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,64,64,1.0,32,18,64,False,False,,,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17587922364665742,0.95,2000,0.95,20260801,1196155177,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,475887028
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,64,64,1.0,64,35,64,True,False,,,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09890099232440386,0.95,2000,0.95,20260801,927041142,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,475887028
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,64,64,1.0,128,105,64,True,True,,,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03529407692910991,0.95,2000,0.95,20260801,3094538521,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,475887028
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,64,64,1.0,256,245,64,True,True,,,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015437374619564959,0.95,2000,0.95,20260801,1865009326,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,475887028
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,64,64,1.0,512,490,64,True,True,,,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007778728885719066,0.95,2000,0.95,20260801,2751385609,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,475887028
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,64,64,1.0,1024,1015,64,True,True,,,256,256,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0037704186332783163,0.95,2000,0.95,20260801,1543060724,0.0,0.0,0.0,0.0,0.0,0.0,,undefined_full_range_contains_nonpositive_or_missing_rmse,0,,,,,0,0,475887028
